,galactic year,galaxy_cod,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII)
1005,995006.0,102,0.7910798507734376,0.7162069392788336,0.2832945840922624,0.6302277588308483,0.590285511339977,0.4287669548742639,0.6230155026673915,0.7366376863918495,0.09772134567746651,0.8189853862320156,0.8977150542126928,0.37455397561645326,0.15080863752437706,0.7217127436104512,0.11469712767833172,0.13523386839215795,0.41792991178185546,0.08948724249887056,0.119602179868647,0.7255130815356013,0.7848302560336861,0.14064298940753228,0.3303814188551329,0.25360961791290215,0.02250823924660271,0.27210888752718726,0.5488598535764329,0.244628631388539,0.4632260239417534,0.5059301314882164,0.649368721667377,0.4339392328562216,0.41419124221594883,0.6115150941976416,0.6721535510076934,0.13385253395951827,0.5742828520970281,0.1774796638879977,0.26729247376300336,0.14903710201848835,0.18302735893575456,0.43924816982419995,0.06775764715536929,0.04592014585542787,0.11098454961342731,0.5670747894001086,0.10977557572793918,0.597947225650924,0.5686113772825616,0.6324237898983966,0.6054937015886985,0.1405341378135722,0.4706575077032748,0.2925478339593479,0.48357630228261744,0.7889166133926581,0.21249314393193153,0.7675080184929212,0.8496228375467582,0.26833413042711257,0.032433627711089444,0.5213737707847755,0.0578114748941999,0.4698268242475773,0.053330437195037106,0.33363283844766123,0.49530419916611734,0.31768702456788045,0.6971112424299974,0.6848118758723378,0.8738401334000219,0.22768330516681567,0.22837171290606942,0.7159896298764739,0.15250126886109677,0.902006006509384,0.2705797275250574
1178,996004.0,102,0.7869871924209468,0.8662970978879392,0.2957624727675914,0.6609681534621561,0.590549859840571,0.6057002290133464,0.7463352544272409,0.7680969891787995,0.1955843987960245,0.8180665450351953,0.8538406670592904,0.42692786611304845,0.09173649027027375,0.7946370999155068,0.12041498778263215,0.10225744670260717,0.5365034429015951,0.0883225079880936,0.10974601924031763,0.7665449529795119,0.8526061409999848,0.10335382868220533,0.3159189932128932,0.19726599103523146,0.032286938422546596,0.23232155498827733,0.2959778780789062,0.27663951845431667,0.4705325438977397,0.600723599834422,0.7135833534940703,0.5040959473075395,0.5337547294623199,0.7354166448285806,0.6990552763833482,0.09573091554133212,0.39615715063970125,0.14868524205282552,0.24476798597535332,0.17288156738631866,0.16554345672558868,0.3975675592139347,0.09100063121701873,0.056703528037308826,0.19281006565419112,0.5924253864764539,0.07527852277700431,0.6150436113303641,0.6055972952069233,0.7257588727798954,0.5621958843553241,0.14780335622355878,0.4133945676402817,0.32686380099080514,0.49425822868668545,0.7861067000133772,0.22113432030263702,0.7483243787615592,0.739647756012376,0.4017154677413437,0.0548334694104311,0.5730012352244351,0.07283457525356463,0.5212685794053589,0.07999535933650836,0.3636764568570072,0.5219121326275253,0.34050106043676287,0.7721805411028395,0.7693682396064339,0.8740541668527417,0.13214899353183718,0.26695399505494244,0.7573330811462988,0.12371218059391328,0.9128250654785038,0.21038058265901594
1395,997002.0,102,0.7964683607465549,0.8286957316764593,0.21028119072099813,0.7572861870118481,0.7576555262451304,0.5716804707735684,0.7749802803046676,0.7054698898237785,0.13556040961717652,0.8171397839169992,0.8937080411608695,0.4236503215101126,0.09484105476845484,0.7942828759249023,0.13645955571960433,0.10076411683601494,0.5421607184205381,0.09454943903596735,0.10827163090462066,0.7722103267667269,0.8563328988277469,0.10110656636327464,0.30299595530824974,0.19817521302942787,0.032021198116997884,0.21024445138882397,0.3108773658703008,0.2690027243617661,0.46255781481538794,0.5982520647076357,0.7123814930592918,0.49745018008061326,0.5268650372316745,0.7242239967516402,0.6979728874278543,0.0925155335431358,0.4067079920848151,0.1482680750587615,0.23779652017337227,0.17500539772860746,0.15927473920285107,0.39997667923550173,0.08414868954471677,0.059756015436558285,0.19423037618898364,0.6060790419457166,0.08246997226013031,0.6372101540673789,0.6167695464561103,0.7352047102237869,0.5735616473547438,0.13563945361657925,0.4210254871947541,0.33027957754577786,0.49581385955084256,0.7730683267124167,0.22977549663465346,0.7569288104682901,0.7514744226398617,0.3989842053763546,0.054366518743192316,0.5637998987016495,0.07746049522510523,0.5256861445382592,0.07838995984420649,0.3700275905430903,0.5350564168994332,0.3469236268079987,0.7874089255284957,0.7769534733430883,0.876562175446767,0.1330491556934108,0.26318002845610167,0.7632795558925398,0.12372064355588706,0.9171510488232327,0.20150816453492393
1488,998001.0,102,0.8456794618490981,0.8338622839086728,0.3087281061646519,0.7841076278738358,0.6971368825357618,0.6903806615414039,0.8028714368151496,0.6790922767922485,0.24005811149538037,0.8162140724485885,0.867436279912484,0.42534702299022076,0.09428959497669887,0.800492797534349,0.16071475230486865,0.09148663301436466,0.5538351627980678,0.09944238532857996,0.10799623097692446,0.777348857647123,0.8628713984735765,0.09618579133586036,0.2877264287412509,0.19459274686320693,0.033160679364293566,0.18709876999532904,0.292802957767039,0.2585112202475437,0.45770133011094494,0.5994076618540398,0.7153498740147111,0.5028050869524092,0.5376021071524342,0.7170554897552663,0.7013991893756075,0.08777457846054032,0.40031785164416167,0.14049244355673296,0.22575773522105358,0.1901877343102587,0.15143467808404432,0.4001533127090231,0.07914993614949051,0.06462062102161592,0.19926410353555912,0.5993388253404213,0.0870462926792901,0.662915182179642,0.6401187425941632,0.7473628253579871,0.5732296666165659,0.123128026789602,0.4233455511922424,0.3380638837919854,0.5014108143430294,0.7539298454365682,0.23842533144879496,0.7654201014269404,0.754681961021471,0.41390917792302506,0.05687619516098774,0.5741687240821811,0.08266265086996061,0.5329257608424363,0.08623188573711393,0.38361124679428116,0.5524582294096074,0.3591902752538436,0.8121145952999491,0.7991907696377518,0.8784178442711748,0.11841885322290757,0.26169205809164886,0.776307420643535,0.13039661974766803,0.9224867158631253,0.1814322324817903
1749,999000.0,102,0.8112404884800392,0.7845221998409471,0.35110794595757555,0.7378651931598982,0.6310303625157448,0.6621713412699987,0.7167679919997447,0.7924113154538683,0.11877952064707933,0.8152868447650727,0.8367748513828692,0.4193819886136998,0.10451670995065676,0.8009598241408051,0.13590244602602164,0.10738596535576095,0.535800483924012,0.09882716096527222,0.11106336644008741,0.787505523011415,0.8500291732711801,0.09912490334522261,0.3037860005973898,0.18768886419353947,0.030701758120844524,0.20974068409584445,0.34768840086839603,0.25538640177471716,0.4505451497586703,0.5827261026682313,0.7206890447362602,0.4803645520990232,0.5007038177807885,0.7096336684250377,0.6899082345044762,0.09532845550710095,0.42517322854514905,0.14219559078033317,0.22595072849073894,0.1723727428533537,0.15777070092816547,0.41167614155445564,0.08139235315046645,0.06102993019764347,0.19326089150209746,0.6000496501774903,0.09257480199319801,0.6718858723254719,0.63814023278068,0.7470235668067513,0.588293665161455,0.12786596364255054,0.4362350340647172,0.33593683999715207,0.5046622350881327,0.7709716769499514,0.24707516631152338,0.7734086956790049,0.772429238842598,0.37442521115153404,0.0515154359628176,0.6172757027270457,0.08073892417461126,0.521006299326363,0.08152004702547083,0.39333248980075375,0.5639132593067941,0.3630247486966187,0.8034447646339693,0.7775376959090123,0.8803465668843684,0.14711450836187723,0.2420215435581845,0.7601527488020816,0.13013388490648078,0.9175894076208002,0.19152782021591985
1807,1000000.0,102,0.8953645353575743,0.8659780357589824,0.3151361018340419,0.7283687777088187,0.7821171413821673,0.6926989629980654,0.7415952872547193,0.6733724873881785,0.16732761610585306,0.8137108727138964,0.7282718921700183,0.36228798952902047,0.10511506282178419,0.7503263035328501,0.22055400849765086,0.09872681856824954,0.6164609494227142,0.13794738524600894,0.08821088408000341,0.7934079853450979,0.884748756879487,0.09574853589774777,0.201584373851023,0.27555404204207345,0.02823880198953274,0.0537039080747395,0.34082035219979906,0.2833727193032806,0.42290775824451804,0.621997124936678,0.6947035533932125,0.45446236877231944,0.4832287434119538,0.6652902864295995,0.6941134746630462,0.0623976501060625,0.4456544347479022,0.16717889684144221,0.20415818242731726,0.14705424456907054,0.11236966597337755,0.389879542094014,0.03966119481617594,0.07945120253829534,0.2071160598798536,0.5814169070536573,0.11093763762610069,0.7237276238843262,0.5991978080749377,0.7560950998632623,0.6670809464231027,0.03685134418453888,0.4666940816505593,0.33850205393526633,0.4707299605086226,0.6984194156577813,0.25573365965107797,0.7851870896629118,0.7994094375553213,0.4035064963409889,0.04879827136994879,0.39357309636195525,0.11236226303196484,0.5751034078239545,0.02309002303428338,0.35683102175087883,0.5472801831406304,0.33195808091558143,0.8469323876628341,0.7909600087798658,0.8925001646549281,0.16030440177973118,0.2894251455190799,0.7992569570740218,0.12870242285289202,0.9575205653628096,0.194822299370977
2061,1001000.0,102,0.8155580604068642,0.7146020633743259,0.3573023338045193,0.722659612182069,0.7686826416924561,0.6706842815294789,0.8471904711684441,0.7601571544236764,0.24359774594424793,0.8021277654288259,0.8211249786192292,0.4190907584992045,0.10413975598604885,0.8156655953378502,0.13759510832903477,0.10858886563982573,0.5746813913282507,0.10573861189851597,0.10966727249253255,0.8158403195315813,0.8573019886940929,0.09295466550234921,0.29282470640212743,0.17494010412367977,0.029955317798403547,0.18824867554118674,0.3373326182340266,0.2524127637637794,0.43724600165726635,0.5933726354499393,0.7301559380119418,0.4750863032690731,0.4851573778105571,0.7193562476548863,0.6852379361068675,0.0905820029856344,0.4332072940751086,0.13879408374513913,0.21500885128181046,0.16394887817613668,0.14987542075461935,0.41283801109993545,0.08072060555664828,0.06440898885254243,0.2119165046224314,0.6125758102701861,0.09223370478821158,0.7057865159993888,0.6528904533133115,0.7732055579361514,0.6063247631587245,0.11672940968806778,0.44496072531541575,0.3432858237393681,0.5068129634790819,0.7681003048248656,0.26439215299596874,0.7851265381159802,0.7651833910775903,0.3895254487744202,0.05219473320867052,0.6306457155544116,0.08855034596993505,0.5261814847166005,0.07583833603599283,0.41135300685872167,0.5903325499551002,0.3758578912379589,0.829667768192504,0.7878399593908825,0.8851615584802361,0.15296580321543995,0.23026280883191852,0.768551763704555,0.11860632407733743,0.9222382408405674,0.17674963803121724
149,990025.0,158,0.47761166663469484,0.48429179086271334,0.08729019174276706,0.2689381587564234,0.23404685738842207,0.16663875371938625,0.2882388514715871,0.22059884569127816,0.6045096740822442,0.4268242421537236,0.14737285048311044,0.2935679978919189,0.07604232724523544,0.21098353988214366,0.5173774128814048,0.6218547737844918,0.14801624893804802,0.09495895117277174,0.1122702600093455,0.3260079925917184,0.3800102843163252,0.10770692349275693,0.870977622735751,0.4872815504923775,0.028891109483195176,0.8757346398140546,0.17897780122805562,0.5556942409963366,0.6614696943405535,0.6201254119563714,0.41689209408162275,0.9102973223995012,0.7295656311864149,0.5306939398402841,0.6316966954602785,0.06577122035226135,0.11284437053842122,0.4428787792363495,0.4497246338546179,0.2797653540580877,0.345101708549972,0.04383248835546937,0.0705724060361184,0.0475870748069631,0.14920836574678215,0.17973677370048857,0.1086037621673951,0.1268308202165345,0.2582781660931262,0.08235118759865578,0.17261880817188846,0.25978619239687634,0.8914889620194513,0.04439946258041094,0.14275722856212036,0.14981799489311598,0.17025977712106655,0.16731920639498174,0.2226072560977618,0.1695262200634351,0.07787717808712823,0.28382062870857466,0.06657556590702213,0.13889565572977952,0.15595396048746277,0.1627783277660093,-0.08704582017457341,0.12514111153525986,0.2449423640626558,0.32142215147861397,0.38721485647059417,0.4575475273490941,0.7263129846371352,0.5923604355415327,0.20192203578233797,0.9128782314641704,0.7492261211231133
286,991020.0,158,0.4388046559592991,0.42028121718136696,0.12313953801076993,0.1672952037003361,0.21446580616611982,0.24470371773868205,0.2926058639326034,0.16686439083654733,0.5719116411205291,0.4314899664922587,0.13958781788880614,0.34796731441851314,0.06697674133762799,0.2564804245758938,0.5485719869825907,0.5877798828464815,0.20324061301342855,0.10240181524094882,0.13844939357473063,0.36627240111491677,0.36038744801375167,0.09019281481128438,0.8721364632125752,0.5219957939941546,0.03255077130326585,0.8769503767099565,0.19146045924679045,0.5795747723882543,0.668070216233748,0.5967094537010142,0.45407090421795226,0.8709996938969713,0.7132454001946552,0.5702914892114386,0.6729964510386157,0.08352265504260106,0.09912405312907477,0.4223256001414315,0.47299061818360144,0.3379942467559389,0.3537539986306606,0.054475883639607314,0.04423517126819321,0.04010841423145883,0.1784944538309302,0.23306560446022118,0.09628263101068946,0.0971733135826458,0.24427420577507603,0.09167967804365773,0.18669833643950007,0.24145873424822165,0.847640854762302,0.06036255081300612,0.14352021690471073,0.16969030741974844,0.17119994992384635,0.24396599293867416,0.22385433214715666,0.240087060486891,0.08129875637131434,0.21691259373782557,0.04850953986529408,0.2098195343439997,0.14851326232899256,0.2003954000897359,-0.05371133682752571,0.1227601554000759,0.24922480609374942,0.33062547825016053,0.4200361778124151,0.4531392593777088,0.7225001513916625,0.6300624799923904,0.1911010270283322,0.9121911973405221,0.7146758972222753
370,992016.0,158,0.43095168979947035,0.40928181345376075,0.15310134465325836,0.30094798247825416,0.160791656560578,0.03550246600391706,0.2465415317347779,0.24789592741268507,0.5287704459378574,0.4361634989318768,0.1343052515065537,0.351319362901247,0.09383426301342945,0.2710514661194341,0.5236148428113632,0.6130642604713774,0.18938343343574404,0.08834619332939164,0.11997369163498528,0.37478307620527573,0.3712539741167129,0.08429791661109554,0.8362828175018908,0.530946330598234,0.025945461778485335,0.8588293148971546,0.19500490054085606,0.5576967833550182,0.676172492612162,0.609692802307098,0.4062259429097008,0.8435723176654744,0.7351466277962782,0.5784825967168157,0.6685772001764478,0.0758751566197049,0.07385374818562473,0.42877288035218886,0.473813264436699,0.36112029092219977,0.3629489588373713,0.07224144287576051,0.06003775947260759,0.041218944613133135,0.1558473466936583,0.22855971383248508,0.10433561137404634,0.11500768304978948,0.21426877488701418,0.13065755935726386,0.21150399992851376,0.2529432333782284,0.8588257424067436,0.08309946240959021,0.13489877996084676,0.15952944641266242,0.18838342222573723,0.2179054779703542,0.25909010738169025,0.22702346325604417,0.07838857940186328,0.22361764004415785,0.07395347563403681,0.23056436252038992,0.14379893217531384,0.16906345684511948,-0.04528040312285597,0.14355987594862318,0.24556809902142174,0.3089803323013083,0.39874437910017235,0.47991193427469625,0.7311802917695718,0.6140174122480364,0.19979095931941848,0.922515451529317,0.7317039098733287
624,993012.0,158,0.46099929520810157,0.4878228043108231,0.15874546209004625,0.29666444506391754,0.08300023219237451,0.18294130801705324,0.27542436595075964,0.24506370408091782,0.5960847333966333,0.440832722901205,0.15079399941850458,0.35468062221893293,0.07766115883735963,0.27402213520351726,0.5184036424732561,0.5862465650273041,0.19615922106667272,0.09951994855162727,0.12664021114321655,0.3880029344815341,0.3768065144716424,0.09115451352058573,0.8330513403556132,0.5351112757069909,0.028145709212352932,0.8603932059296548,0.1805102346837919,0.5612263156403938,0.6754328924618669,0.6038622700335301,0.421702031634994,0.8373607318445639,0.7179079674934765,0.563892706540619,0.6806264345525701,0.07214522518022315,0.10603506516859351,0.4243217935583914,0.46018530443014694,0.37934571326786104,0.36080492701552025,0.06703680381937005,0.05718134673187536,0.04292945400764325,0.1764404927179477,0.2251967731272264,0.09763135258217681,0.11903570474097513,0.23211718128918768,0.13414675983354662,0.21119537901627972,0.24541323309756818,0.8530694155435867,0.06653154114513704,0.14550625272293427,0.17786709092299446,0.18272457380927576,0.21399940534135542,0.26129476613239877,0.2517218797194527,0.07751221910194528,0.23472037969417947,0.056374948610280334,0.2558757804862637,0.15089882584019804,0.19679527589268808,-0.025212238795358388,0.13759266516369673,0.25463395649902565,0.3137177040311776,0.4324431676548013,0.49820523361460367,0.7351676629766342,0.6269538606592251,0.1931740504030388,0.9179123627283593,0.7314098710096348
858,994009.0,158,0.4635128006953977,0.48363106694325947,0.0791466861415198,0.3816667118099634,0.20985057885651023,0.3211462060199646,0.25835164876037775,0.2377472633046289,0.5353977845884879,0.44550519164033897,0.16933224162164429,0.3580426304145172,0.0687364711819835,0.26887520912136686,0.5115387015206876,0.5711852884403967,0.2000984176180456,0.10384427942702723,0.12654765827300218,0.3974176209365181,0.3613149885776785,0.09252827343314396,0.8241319120471005,0.5258457839058315,0.027616668102642183,0.8699191666305968,0.1683359426738238,0.5753582263680175,0.674799457015435,0.6032656704531512,0.4258241561722288,0.8365847353434859,0.7250237349810233,0.555161950663642,0.7008724852013755,0.07196661595180465,0.10623107900474116,0.423004753615126,0.444773249020626,0.38478604282814644,0.3741914378315352,0.059174173679660935,0.05435020096014864,0.043828923716795476,0.17887390975360895,0.2228702356925365,0.08896780722899233,0.13015929134862603,0.23957653182882,0.15003965677329845,0.21678313162918172,0.24447216069892808,0.8339756898881188,0.055344504234283276,0.14972197906763318,0.19895937942269626,0.18039309084453592,0.20249626694893497,0.2703841778664593,0.2580226192038957,0.0699392082502317,0.2379921541047736,0.04978631234745656,0.2777557387107663,0.14974535114651338,0.20365479297496236,0.0003280435550756522,0.13837300121727614,0.26522689540939015,0.32588742117560887,0.4585002836036338,0.5157249737210705,0.7345816229717383,0.6277127822966337,0.18337268598573497,0.9162200247890809,0.7190910168404929
1071,995006.0,158,0.505328046095572,0.46134962523583967,0.14629952782334307,0.28748812402459056,0.22080800005100823,0.17618100729948588,0.1745473231741165,0.23091725503241936,0.6992378752814914,0.4501815157588327,0.15945577469515282,0.3775351236259206,0.11706006694636359,0.4171456711298232,0.47328632861535996,0.5814642488100142,0.25057391914124516,0.10678384985386512,0.12036028775309872,0.4875672807882276,0.41746087768151696,0.07406953579090765,0.7479614129656809,0.7031426161225671,0.010766065612643644,0.7740352594264708,0.14889813509965882,0.4964418691929408,0.7358748738118331,0.5216699428817375,0.31055144243528227,0.7291462995606832,0.6749319557890396,0.6518713556214848,0.7326638182580496,0.004392253706044715,0.1475647733986829,0.41249806500976705,0.4881061318295673,0.5572442592196325,0.38134357133470553,0.11071512284171695,0.07131277162909107,0.049518397668631156,0.21424076714631712,0.2744012701499566,0.09749097590468533,0.09406252539627358,0.1528932005000833,0.21495466168518015,0.2332304455869918,0.23207209480926183,0.8873690589077569,0.12084723240203576,0.11588759757702419,0.17826937026299916,0.22193654876025906,0.2711464608176865,0.3838110873579651,0.2817693579408872,0.08802633901405714,0.1933421173246673,0.054305867549896726,0.3929993776705843,0.15733491535111757,0.17834005316388257,-0.019404740008631904,0.1537596905363423,0.2705846325603844,0.2249348605026895,0.47026923414208865,0.5614258616370357,0.774129372478316,0.6748792108652487,0.186091960651201,0.9196077901140438,0.788148189605481
1190,996004.0,158,0.4077884358088931,0.5208853335547401,0.20579315240174142,0.31076734376485876,0.28984366192697103,0.2380739902730503,0.2982662132670559,0.1294404371504882,0.6586333961177825,0.45486257552646414,0.16082269624793977,0.36476857609586144,0.0725140449039764,0.290851649901414,0.5047657423056071,0.5370837511271134,0.21456913558813584,0.11173414801746417,0.13648883630724962,0.4148887097907661,0.3860609524727874,0.09146567800490057,0.8236928633908924,0.5271362261065415,0.03444031788164148,0.8501050594177468,0.15994382198064638,0.5737793889950107,0.6701190157718488,0.612540841484897,0.43886653432035394,0.8080259715928229,0.7087436471165034,0.5371197442189928,0.7266022078099983,0.0823393587213127,0.1261033316376059,0.4100315500286138,0.4513607859633675,0.40285075918882374,0.36219544804135206,0.07653615076000664,0.047715932715468146,0.043011852299499886,0.1847151993135493,0.21902638343121217,0.09434013484466353,0.12689280895229693,0.24491085831915516,0.1789980833089171,0.2476259535423555,0.23514336142388004,0.7894748801480294,0.062497710789415795,0.15742879827319944,0.2152129980362858,0.1780563907730106,0.23556515201229877,0.26347137143277877,0.26221469507229145,0.0762442730099131,0.25821292460953194,0.04780454629433761,0.3418417111345171,0.1512138314475432,0.24817850559657373,0.017094581694252042,0.14872253191209817,0.2776609683552902,0.3329180789061281,0.4912426185391574,0.540930477696909,0.7455645295290587,0.6428117561020001,0.1817913408221804,0.9078118744845811,0.7365974416832062
1265,997002.0,158,0.4060264157348749,0.5191512484446937,0.1881672505464905,0.2585800850549095,0.3791925916648942,0.1433928934623506,0.309939925079627,0.20965228186351828,0.6526633837310387,0.4595442876666276,0.1526431970657054,0.36813117855507826,0.085620831129256,0.29768828430475436,0.4966893953430844,0.5363812965670771,0.2069810691588727,0.10639202056793551,0.13327473692237257,0.4155150444419462,0.39939282610315896,0.08838589242592848,0.8202096596788895,0.5222162727686874,0.03715787421223293,0.8387451688695373,0.16492728161969827,0.568570778641861,0.664454702122852,0.6253847850320708,0.4321704055542517,0.792410415037553,0.7100427928148194,0.529385225443983,0.7302963404020923,0.08774622090373307,0.11494482398850314,0.40603985081608096,0.4580980995560049,0.391351871593292,0.3555700932997685,0.08695670314286685,0.05098976264464028,0.0430630218719803,0.17333134238812398,0.2196617935894341,0.0999143907833484,0.13360244565445534,0.23609340020228375,0.19956797299176188,0.271180103095368,0.2376895445358432,0.7671950806048287,0.07789424361935748,0.15647377879579594,0.2128355936750328,0.18286454191768686,0.24576869868054252,0.2631980431901013,0.25017241376832544,0.07675606990329831,0.2628495468988745,0.05881997413428183,0.36846708155685093,0.14737875997173913,0.2546156966025439,0.025696557400657127,0.15996519817961863,0.27699091751011795,0.328026684912782,0.4894831232593386,0.5536767451013098,0.7483300316927102,0.6388561115762974,0.1872302562156415,0.9087725190152661,0.7428164113214508
1498,998001.0,158,0.5058514738000648,0.4853440804468346,0.13625431755991338,0.280892763240852,0.2504478308033303,0.23623415815778454,0.22331841571804728,0.20119694325314594,0.5366295740749208,0.4642283478268503,0.17861317761181184,0.37149969305703223,0.083527993338054,0.30494384672342933,0.4845259581674526,0.5335593650151953,0.19476156614892837,0.09858902727889918,0.12902462670013692,0.418654414449418,0.4144891030725981,0.09130990078977341,0.7958814665748655,0.5316819612082242,0.03739700851443972,0.8382945429306452,0.15761147513574558,0.5573646877468215,0.6620298085957894,0.6330137248921801,0.41876903151989864,0.771254139675321,0.7178541733703727,0.5185626253593743,0.7194646701436387,0.07617622785687528,0.12821001463572834,0.4116485367360987,0.45082349239524433,0.4193536926974879,0.35043301438727825,0.09403460407810371,0.058939670823511925,0.04303777387507579,0.17550426111612405,0.2215600931764331,0.09726429621958399,0.1507124196682934,0.2309701888663482,0.20827591698137482,0.2816241890113531,0.2414376192823186,0.7761977552224408,0.07450970553466618,0.16352562370642643,0.2095486408414553,0.1870760631956201,0.2164798413840583,0.26580228076252865,0.29806052061040056,0.07556729442805366,0.25020366936903815,0.061830931886010077,0.38595703474672405,0.15054305888174707,0.24993558593793352,0.04676288588303379,0.1621319245491759,0.2729700789528382,0.31476923125158085,0.48896720246654546,0.5771565840749613,0.7470997675996986,0.6422223740375921,0.19579270741676658,0.9168699179161995,0.7423759379204613
1699,999000.0,158,0.35437750220547565,0.4254888945088203,0.15508933314227036,0.281801566759398,0.27237663111066884,0.2665329437859766,0.32499782870583116,0.2545402302126763,0.6159705133643268,0.46891197650909344,0.17672338791135012,0.3748690019497771,0.07739330115711296,0.30268608645732664,0.4878407257906261,0.5134893513851058,0.20285904491733708,0.10521037023519841,0.13350866181338383,0.4286899469232184,0.3988674643768926,0.08929932302745502,0.8039511917964504,0.519282055706948,0.040072919049368494,0.8418885962871849,0.15297972755121192,0.5794005614391289,0.6566961756098135,0.6280070559537068,0.43341583204073286,0.7740892641766433,0.7098707041020424,0.5178823699018711,0.7442575768248778,0.08056289989055354,0.12633849519568585,0.3992325169685613,0.44549895222704716,0.4117732969486063,0.3584551128460931,0.08294534138310006,0.05127452598532001,0.04458714353501669,0.1820993004057404,0.23461901455730783,0.08842340432784224,0.1537398343114731,0.23840496851516096,0.22299081520636754,0.2928061987489272,0.23674415664136694,0.735283608794358,0.07564279797086204,0.16395538097920603,0.2310242958609523,0.1855491787467769,0.24657974992247444,0.26982756407257114,0.30895606757306737,0.06973431946321251,0.24236168280290604,0.05066720923580109,0.41635496727194266,0.1458543915895818,0.27257487269249125,0.07344805195649329,0.16222969110446472,0.27917651849261516,0.3260822545964581,0.5183898490479724,0.5839922626196934,0.7441190144238949,0.645470827046065,0.1837764482533506,0.9140678647073515,0.7191512792661414
1826,1000000.0,158,0.45453938787133363,0.4765335630305789,0.13702097229193333,0.23655571071455267,0.2497087896250971,0.26722237132717913,0.32041060200555743,0.2244261885658174,0.6255740836076791,0.4659147952214463,0.2302680540088802,0.4827806948575111,0.05661070685845561,0.30994416970637895,0.512153503927026,0.49830388483005045,0.15995362401562485,0.06581334925209752,0.15879707017965047,0.37572621150593805,0.4427593121763326,0.09591692412762275,0.7703611927494997,0.5143700423391608,0.054379312648586954,0.8633597361978401,0.1008237679037489,0.5910551883220876,0.6018597059039081,0.678528675938558,0.4174531758945187,0.7211055708390698,0.749544322027259,0.4639008249574215,0.6774558015516802,0.0,0.19585951398572202,0.4166045556142627,0.4726720269363847,0.4229224008110155,0.30255789210920025,0.09968614690699508,0.042066035567106565,0.024960524353346003,0.17665615842992402,0.24750438787024,0.06342452520556673,0.18420770035497264,0.21753915531546633,0.16836223299303163,0.3175551041288543,0.2475412722231692,0.6948198027560929,0.06059184491506116,0.20222074798820147,0.19551298048852472,0.17847500437528874,0.22587347723289905,0.1756357696371615,0.45593060230565613,0.07293684645626629,0.10542479976163138,0.059077973100738965,0.4190886333683378,0.13905948185972258,0.28137363456062947,0.11634371039248997,0.14186581004450322,0.242255060709677,0.31641553114174825,0.4866211282163202,0.5902400196257721,0.6681777732211153,0.6885260779413281,0.23629149093291582,0.9338557991225779,0.6695477480091891
